date,league,home,away,hs,as,home_odds,away_odds,home_won
2024-07-13,MLB,Chicago White Sox,Pittsburgh Pirates,2,6,2.15,1.74,0
2024-07-13,MLB,St. Louis Cardinals,Chicago Cubs,11,3,1.67,2.25,1
2024-07-13,MLB,Boston Red Sox,Kansas City Royals,5,0,1.74,2.15,1
2024-07-13,MLB,Cincinnati Reds,Miami Marlins,10,6,1.65,2.3,1
2024-07-13,MLB,Baltimore Orioles,New York Yankees,1,6,1.71,2.2,0
2024-07-13,MLB,San Francisco Giants,Minnesota Twins,2,4,1.83,2.0,0
2024-07-13,MLB,San Diego Padres,Atlanta Braves,4,0,1.74,2.15,1
2024-07-13,MLB,New York Mets,Colorado Rockies,7,3,1.48,2.75,1
2024-07-13,MLB,Milwaukee Brewers,Washington Nationals,5,6,1.74,2.15,0
2024-07-13,MLB,Tampa Bay Rays,Cleveland Guardians,2,4,1.95,1.87,0
2024-07-13,MLB,Arizona Diamondbacks,Toronto Blue Jays,12,1,1.74,2.15,1
2024-07-13,MLB,Los Angeles Angels,Seattle Mariners,2,1,2.25,1.67,1
2024-07-14,MLB,Chicago White Sox,Pittsburgh Pirates,2,6,2.15,1.74,0
2024-07-14,MLB,St. Louis Cardinals,Chicago Cubs,11,3,1.67,2.25,1
2024-07-14,MLB,Cincinnati Reds,Miami Marlins,10,6,1.65,2.3,1
2024-07-14,MLB,Philadelphia Phillies,Athletics,11,5,1.54,2.55,1
2024-07-14,MLB,Milwaukee Brewers,Washington Nationals,5,6,1.74,2.15,0
2024-07-14,MLB,Baltimore Orioles,New York Yankees,1,6,1.71,2.2,0
2024-07-14,MLB,Boston Red Sox,Kansas City Royals,5,0,1.74,2.15,1
2024-07-14,MLB,San Francisco Giants,Minnesota Twins,2,4,1.83,2.0,0
2024-07-14,MLB,San Diego Padres,Atlanta Braves,4,0,1.74,2.15,1
2024-07-14,MLB,Tampa Bay Rays,Cleveland Guardians,2,4,1.95,1.87,0
2024-07-14,MLB,Los Angeles Angels,Seattle Mariners,2,1,2.25,1.67,1
2024-07-14,MLB,Arizona Diamondbacks,Toronto Blue Jays,12,1,1.74,2.15,1
2024-07-14,MLB,Baltimore Orioles,New York Yankees,6,5,2.0,1.83,1
2024-07-14,MLB,Boston Red Sox,Kansas City Royals,5,4,1.67,2.25,1
2024-07-14,MLB,Cincinnati Reds,Miami Marlins,2,3,1.54,2.55,0
2024-07-14,MLB,Philadelphia Phillies,Athletics,3,18,1.41,3.0,0
2024-07-14,MLB,Detroit Tigers,Los Angeles Dodgers,4,3,2.15,1.74,1
2024-07-14,MLB,New York Mets,Colorado Rockies,7,3,1.48,2.75,1
2024-07-14,MLB,New York Mets,Colorado Rockies,5,8,1.5,2.65,0
2024-07-14,MLB,Houston Astros,Texas Rangers,2,4,1.8,2.05,0
2024-07-14,MLB,Milwaukee Brewers,Washington Nationals,9,3,1.67,2.25,1
2024-07-14,MLB,Chicago White Sox,Pittsburgh Pirates,4,9,2.55,1.54,0
2024-07-14,MLB,St. Louis Cardinals,Chicago Cubs,3,8,1.77,2.1,0
2024-07-14,MLB,Los Angeles Angels,Seattle Mariners,3,2,2.35,1.63,1
2024-07-14,MLB,San Francisco Giants,Minnesota Twins,3,2,1.63,2.35,1
2024-07-14,MLB,Tampa Bay Rays,Cleveland Guardians,2,0,1.77,2.1,1
2024-07-14,MLB,Arizona Diamondbacks,Toronto Blue Jays,7,8,1.67,2.25,0
2024-07-14,MLB,San Diego Padres,Atlanta Braves,3,6,2.45,1.59,0
2024-07-15,MLB,Baltimore Orioles,New York Yankees,6,5,2.0,1.83,1
2024-07-15,MLB,Philadelphia Phillies,Athletics,3,18,1.41,3.0,0
2024-07-15,MLB,Boston Red Sox,Kansas City Royals,5,4,1.67,2.25,1
2024-07-15,MLB,New York Mets,Colorado Rockies,5,8,1.5,2.65,0
2024-07-15,MLB,Detroit Tigers,Los Angeles Dodgers,4,3,2.15,1.74,1
2024-07-15,MLB,Cincinnati Reds,Miami Marlins,2,3,1.54,2.55,0
2024-07-15,MLB,Houston Astros,Texas Rangers,2,4,1.8,2.05,0
2024-07-15,MLB,Chicago White Sox,Pittsburgh Pirates,4,9,2.55,1.54,0
2024-07-15,MLB,Tampa Bay Rays,Cleveland Guardians,2,0,1.77,2.1,1
2024-07-15,MLB,Milwaukee Brewers,Washington Nationals,9,3,1.67,2.25,1
2024-07-15,MLB,San Francisco Giants,Minnesota Twins,3,2,1.63,2.35,1
2024-07-15,MLB,Los Angeles Angels,Seattle Mariners,3,2,2.35,1.63,1
2024-07-15,MLB,St. Louis Cardinals,Chicago Cubs,3,8,1.77,2.1,0
2024-07-15,MLB,Arizona Diamondbacks,Toronto Blue Jays,7,8,1.67,2.25,0
2024-07-15,MLB,San Diego Padres,Atlanta Braves,3,6,2.45,1.59,0
2024-07-19,MLB,Washington Nationals,Cincinnati Reds,8,5,2.1,1.77,1
2024-07-19,MLB,Chicago Cubs,Arizona Diamondbacks,2,5,1.67,2.25,0
2024-07-19,MLB,Pittsburgh Pirates,Philadelphia Phillies,8,7,2.45,1.59,1
2024-07-19,MLB,Los Angeles Dodgers,Boston Red Sox,4,1,1.74,2.15,1
2024-07-19,MLB,Athletics,Los Angeles Angels,13,3,1.83,2.0,1
2024-07-19,MLB,Texas Rangers,Baltimore Orioles,1,9,2.0,1.83,0
2024-07-19,MLB,Seattle Mariners,Houston Astros,0,3,1.91,1.91,0
2024-07-19,MLB,Kansas City Royals,Chicago White Sox,7,1,1.42,2.95,1
2024-07-19,MLB,Toronto Blue Jays,Detroit Tigers,4,5,1.74,2.15,0
2024-07-19,MLB,Cleveland Guardians,San Diego Padres,7,0,1.61,2.4,1
2024-07-19,MLB,Miami Marlins,New York Mets,6,4,2.1,1.77,1
2024-07-19,MLB,Colorado Rockies,San Francisco Giants,7,3,2.15,1.74,1
2024-07-19,MLB,New York Yankees,Tampa Bay Rays,6,1,1.59,2.45,1
2024-07-20,MLB,Chicago Cubs,Arizona Diamondbacks,2,5,1.67,2.25,0
2024-07-20,MLB,Pittsburgh Pirates,Philadelphia Phillies,8,7,2.45,1.59,1
2024-07-20,MLB,Washington Nationals,Cincinnati Reds,8,5,2.1,1.77,1
2024-07-20,MLB,Texas Rangers,Baltimore Orioles,1,9,2.0,1.83,0
2024-07-20,MLB,Athletics,Los Angeles Angels,13,3,1.83,2.0,1
2024-07-20,MLB,Cleveland Guardians,San Diego Padres,7,0,1.61,2.4,1
2024-07-20,MLB,Los Angeles Dodgers,Boston Red Sox,4,1,1.74,2.15,1
2024-07-20,MLB,Kansas City Royals,Chicago White Sox,7,1,1.42,2.95,1
2024-07-20,MLB,New York Yankees,Tampa Bay Rays,6,1,1.59,2.45,1
2024-07-20,MLB,Miami Marlins,New York Mets,6,4,2.1,1.77,1
2024-07-20,MLB,Toronto Blue Jays,Detroit Tigers,4,5,1.74,2.15,0
2024-07-20,MLB,Colorado Rockies,San Francisco Giants,7,3,2.15,1.74,1
2024-07-20,MLB,Seattle Mariners,Houston Astros,0,3,1.91,1.91,0
2024-07-20,MLB,Athletics,Los Angeles Angels,8,2,1.67,2.25,1
2024-07-20,MLB,New York Yankees,Tampa Bay Rays,1,9,1.65,2.3,0
2024-07-20,MLB,Toronto Blue Jays,Detroit Tigers,3,7,1.87,1.95,0
2024-07-20,MLB,Miami Marlins,New York Mets,0,1,2.4,1.61,0
2024-07-20,MLB,Texas Rangers,Baltimore Orioles,4,8,1.87,1.95,0
2024-07-20,MLB,Washington Nationals,Cincinnati Reds,5,4,2.05,1.8,1
2024-07-20,MLB,Kansas City Royals,Chicago White Sox,6,1,1.41,3.0,1
2024-07-20,MLB,Pittsburgh Pirates,Philadelphia Phillies,4,1,2.45,1.59,1
2024-07-20,MLB,Cleveland Guardians,San Diego Padres,0,7,1.87,1.95,0
2024-07-20,MLB,Atlanta Braves,St. Louis Cardinals,5,9,1.67,2.25,0
2024-07-20,MLB,Colorado Rockies,San Francisco Giants,4,3,2.4,1.61,1
2024-07-20,MLB,Seattle Mariners,Houston Astros,2,4,1.77,2.1,0
2024-07-20,MLB,Chicago Cubs,Arizona Diamondbacks,0,3,2.2,1.71,0
2024-07-21,MLB,Toronto Blue Jays,Detroit Tigers,3,7,1.87,1.95,0
2024-07-21,MLB,New York Yankees,Tampa Bay Rays,1,9,1.65,2.3,0
2024-07-21,MLB,Miami Marlins,New York Mets,0,1,2.4,1.61,0
2024-07-21,MLB,Athletics,Los Angeles Angels,8,2,1.67,2.25,1
2024-07-21,MLB,Pittsburgh Pirates,Philadelphia Phillies,4,1,2.45,1.59,1
2024-07-21,MLB,Washington Nationals,Cincinnati Reds,5,4,2.05,1.8,1
2024-07-21,MLB,Texas Rangers,Baltimore Orioles,4,8,1.87,1.95,0
2024-07-21,MLB,Kansas City Royals,Chicago White Sox,6,1,1.41,3.0,1
2024-07-21,MLB,Atlanta Braves,St. Louis Cardinals,5,9,1.67,2.25,0
2024-07-21,MLB,Cleveland Guardians,San Diego Padres,0,7,1.87,1.95,0
2024-07-21,MLB,Chicago Cubs,Arizona Diamondbacks,0,3,2.2,1.71,0
2024-07-21,MLB,Colorado Rockies,San Francisco Giants,4,3,2.4,1.61,1
2024-07-21,MLB,Seattle Mariners,Houston Astros,2,4,1.77,2.1,0
2024-07-21,MLB,Pittsburgh Pirates,Philadelphia Phillies,0,6,2.0,1.83,0
2024-07-21,MLB,Washington Nationals,Cincinnati Reds,5,2,1.91,1.91,1
2024-07-21,MLB,Minnesota Twins,Milwaukee Brewers,7,8,1.61,2.4,0
2024-07-21,MLB,Atlanta Braves,St. Louis Cardinals,2,6,1.71,2.2,0
2024-07-21,MLB,Cleveland Guardians,San Diego Padres,1,2,1.91,1.91,0
2024-07-21,MLB,Miami Marlins,New York Mets,4,2,2.2,1.71,1
2024-07-21,MLB,Kansas City Royals,Chicago White Sox,4,1,1.42,2.95,1
2024-07-21,MLB,Athletics,Los Angeles Angels,5,8,1.8,2.05,0
2024-07-21,MLB,New York Yankees,Tampa Bay Rays,4,6,1.67,2.25,0
2024-07-21,MLB,Colorado Rockies,San Francisco Giants,2,3,2.15,1.74,0
2024-07-21,MLB,Seattle Mariners,Houston Astros,6,4,1.87,1.95,1
2024-07-21,MLB,Texas Rangers,Baltimore Orioles,3,2,1.74,2.15,1
2024-07-21,MLB,Toronto Blue Jays,Detroit Tigers,5,4,1.59,2.45,1
2024-07-21,MLB,Los Angeles Dodgers,Boston Red Sox,9,6,1.87,1.95,1
2024-07-22,MLB,Atlanta Braves,St. Louis Cardinals,2,6,1.71,2.2,0
2024-07-22,MLB,Minnesota Twins,Milwaukee Brewers,7,8,1.61,2.4,0
2024-07-22,MLB,New York Yankees,Tampa Bay Rays,4,6,1.67,2.25,0
2024-07-22,MLB,Pittsburgh Pirates,Philadelphia Phillies,0,6,2.0,1.83,0
2024-07-22,MLB,Washington Nationals,Cincinnati Reds,5,2,1.91,1.91,1
2024-07-22,MLB,Texas Rangers,Baltimore Orioles,3,2,1.74,2.15,1
2024-07-22,MLB,Athletics,Los Angeles Angels,5,8,1.8,2.05,0
2024-07-22,MLB,Toronto Blue Jays,Detroit Tigers,5,4,1.59,2.45,1
2024-07-22,MLB,Kansas City Royals,Chicago White Sox,4,1,1.42,2.95,1
2024-07-22,MLB,Colorado Rockies,San Francisco Giants,2,3,2.15,1.74,0
2024-07-22,MLB,Seattle Mariners,Houston Astros,6,4,1.87,1.95,1
2024-07-22,MLB,Miami Marlins,New York Mets,4,2,2.2,1.71,1
2024-07-22,MLB,Cleveland Guardians,Detroit Tigers,2,8,2.2,1.71,0
2024-07-22,MLB,Miami Marlins,New York Mets,4,6,2.25,1.67,0
2024-07-22,MLB,Los Angeles Dodgers,Boston Red Sox,9,6,1.87,1.95,1
2024-07-22,MLB,Cleveland Guardians,San Diego Padres,1,2,1.91,1.91,0
2024-07-22,MLB,New York Yankees,Tampa Bay Rays,9,1,1.59,2.45,1
2024-07-22,MLB,Pittsburgh Pirates,St. Louis Cardinals,2,1,1.8,2.05,1
2024-07-22,MLB,Minnesota Twins,Philadelphia Phillies,7,0,1.95,1.87,1
2024-07-22,MLB,Atlanta Braves,Cincinnati Reds,1,4,1.67,2.25,0
2024-07-22,MLB,Chicago Cubs,Milwaukee Brewers,3,1,2.05,1.8,1
2024-07-22,MLB,Kansas City Royals,Arizona Diamondbacks,10,4,1.67,2.25,1
2024-07-22,MLB,Athletics,Houston Astros,4,0,2.25,1.67,1
2024-07-22,MLB,Los Angeles Dodgers,San Francisco Giants,3,2,1.8,2.05,1
2024-07-22,MLB,Seattle Mariners,Los Angeles Angels,0,3,1.63,2.35,0
2024-07-23,MLB,New York Yankees,Tampa Bay Rays,9,1,1.59,2.45,1
2024-07-23,MLB,Cleveland Guardians,Detroit Tigers,2,8,2.2,1.71,0
2024-07-23,MLB,Miami Marlins,New York Mets,4,6,2.25,1.67,0
2024-07-23,MLB,Minnesota Twins,Philadelphia Phillies,7,0,1.95,1.87,1
2024-07-23,MLB,Pittsburgh Pirates,St. Louis Cardinals,2,1,1.8,2.05,1
2024-07-23,MLB,Atlanta Braves,Cincinnati Reds,1,4,1.67,2.25,0
2024-07-23,MLB,Los Angeles Dodgers,San Francisco Giants,3,2,1.8,2.05,1
2024-07-23,MLB,Kansas City Royals,Arizona Diamondbacks,10,4,1.67,2.25,1
2024-07-23,MLB,Seattle Mariners,Los Angeles Angels,0,3,1.63,2.35,0
2024-07-23,MLB,Chicago Cubs,Milwaukee Brewers,3,1,2.05,1.8,1
2024-07-23,MLB,Washington Nationals,San Diego Padres,0,4,1.83,2.0,0
2024-07-23,MLB,Toronto Blue Jays,Tampa Bay Rays,2,4,1.74,2.15,0
2024-07-23,MLB,Athletics,Houston Astros,4,0,2.25,1.67,1
2024-07-23,MLB,Cleveland Guardians,Detroit Tigers,5,4,1.74,2.15,1
2024-07-23,MLB,New York Yankees,New York Mets,2,3,1.65,2.3,0
2024-07-23,MLB,Pittsburgh Pirates,St. Louis Cardinals,1,2,1.56,2.5,0
2024-07-23,MLB,Minnesota Twins,Philadelphia Phillies,0,3,2.25,1.67,0
2024-07-23,MLB,Chicago Cubs,Milwaukee Brewers,0,1,1.91,1.91,0
2024-07-23,MLB,Texas Rangers,Chicago White Sox,3,2,1.74,2.15,1
2024-07-23,MLB,Kansas City Royals,Arizona Diamondbacks,2,6,1.91,1.91,0
2024-07-23,MLB,Athletics,Houston Astros,8,2,2.15,1.74,1
2024-07-23,MLB,Colorado Rockies,Boston Red Sox,0,6,2.3,1.65,0
2024-07-23,MLB,Seattle Mariners,Los Angeles Angels,1,5,1.61,2.4,0
2024-07-23,MLB,Los Angeles Dodgers,San Francisco Giants,5,2,1.65,2.3,1
2024-07-23,MLB,Miami Marlins,Baltimore Orioles,6,3,2.4,1.61,1
2024-07-24,MLB,Cleveland Guardians,Detroit Tigers,5,4,1.74,2.15,1
2024-07-24,MLB,Washington Nationals,San Diego Padres,0,4,1.83,2.0,0
2024-07-24,MLB,Toronto Blue Jays,Tampa Bay Rays,2,4,1.74,2.15,0
2024-07-24,MLB,Pittsburgh Pirates,St. Louis Cardinals,1,2,1.56,2.5,0
2024-07-24,MLB,New York Yankees,New York Mets,2,3,1.65,2.3,0
2024-07-24,MLB,Minnesota Twins,Philadelphia Phillies,0,3,2.25,1.67,0
2024-07-24,MLB,Chicago Cubs,Milwaukee Brewers,0,1,1.91,1.91,0
2024-07-24,MLB,Texas Rangers,Chicago White Sox,3,2,1.74,2.15,1
2024-07-24,MLB,Kansas City Royals,Arizona Diamondbacks,2,6,1.91,1.91,0
2024-07-24,MLB,Colorado Rockies,Boston Red Sox,0,6,2.3,1.65,0
2024-07-24,MLB,Los Angeles Dodgers,San Francisco Giants,5,2,1.65,2.3,1
2024-07-24,MLB,Seattle Mariners,Los Angeles Angels,1,5,1.61,2.4,0
2024-07-24,MLB,Athletics,Houston Astros,8,2,2.15,1.74,1
2024-07-24,MLB,Miami Marlins,Baltimore Orioles,6,3,2.4,1.61,1
2024-07-24,MLB,Atlanta Braves,Cincinnati Reds,4,9,1.0,1.0,0
2024-07-24,MLB,Pittsburgh Pirates,St. Louis Cardinals,5,0,1.91,1.91,1
2024-07-24,MLB,Chicago Cubs,Milwaukee Brewers,2,3,1.67,2.25,0
2024-07-24,MLB,Minnesota Twins,Philadelphia Phillies,5,4,2.15,1.74,1
2024-07-24,MLB,Colorado Rockies,Boston Red Sox,20,7,2.25,1.67,1
2024-07-24,MLB,Cleveland Guardians,Detroit Tigers,2,0,1.65,2.3,1
2024-07-24,MLB,Miami Marlins,Baltimore Orioles,6,3,2.25,1.67,1
2024-07-24,MLB,Athletics,Houston Astros,1,8,2.35,1.63,0
2024-07-24,MLB,Seattle Mariners,Los Angeles Angels,1,2,1.61,2.4,0
2024-07-24,MLB,Texas Rangers,Chicago White Sox,10,2,1.36,3.3,1
2024-07-24,MLB,Washington Nationals,San Diego Padres,0,12,1.91,1.91,0
2024-07-24,MLB,New York Yankees,New York Mets,3,12,1.56,2.5,0
2024-07-24,MLB,Kansas City Royals,Arizona Diamondbacks,6,8,1.8,2.05,0
2024-07-24,MLB,Toronto Blue Jays,Tampa Bay Rays,6,3,2.0,1.83,1
2024-07-24,MLB,Los Angeles Dodgers,San Francisco Giants,3,8,1.54,2.55,0
2024-07-25,MLB,Atlanta Braves,Cincinnati Reds,4,9,1.0,1.0,0
2024-07-25,MLB,Pittsburgh Pirates,St. Louis Cardinals,5,0,1.91,1.91,1
2024-07-25,MLB,Chicago Cubs,Milwaukee Brewers,2,3,1.67,2.25,0
2024-07-25,MLB,Colorado Rockies,Boston Red Sox,20,7,2.25,1.67,1
2024-07-25,MLB,Minnesota Twins,Philadelphia Phillies,5,4,2.15,1.74,1
2024-07-25,MLB,Athletics,Houston Astros,1,8,2.35,1.63,0
2024-07-25,MLB,Seattle Mariners,Los Angeles Angels,1,2,1.61,2.4,0
2024-07-25,MLB,Cleveland Guardians,Detroit Tigers,2,0,1.65,2.3,1
2024-07-25,MLB,Miami Marlins,Baltimore Orioles,6,3,2.25,1.67,1
2024-07-25,MLB,Texas Rangers,Chicago White Sox,10,2,1.36,3.3,1
2024-07-25,MLB,Toronto Blue Jays,Tampa Bay Rays,6,3,2.0,1.83,1
2024-07-25,MLB,Washington Nationals,San Diego Padres,0,12,1.91,1.91,0
2024-07-25,MLB,Kansas City Royals,Arizona Diamondbacks,6,8,1.8,2.05,0
2024-07-25,MLB,New York Yankees,New York Mets,3,12,1.56,2.5,0
2024-07-25,MLB,Los Angeles Dodgers,San Francisco Giants,3,8,1.54,2.55,0
2024-07-25,MLB,Washington Nationals,San Diego Padres,0,0,2.35,1.63,0
2024-07-25,MLB,Toronto Blue Jays,Tampa Bay Rays,0,13,1.91,1.91,0
2024-07-25,MLB,Cleveland Guardians,Detroit Tigers,0,3,1.67,2.25,0
2024-07-25,MLB,Texas Rangers,Chicago White Sox,2,1,1.4,3.05,1
2024-07-25,MLB,Los Angeles Dodgers,San Francisco Giants,6,4,1.77,2.1,1
2024-07-25,MLB,Los Angeles Angels,Athletics,5,6,1.91,1.91,0
2024-07-26,MLB,Washington Nationals,San Diego Padres,0,0,2.35,1.63,0
2024-07-26,MLB,Cleveland Guardians,Detroit Tigers,0,3,1.67,2.25,0
2024-07-26,MLB,Toronto Blue Jays,Tampa Bay Rays,0,13,1.91,1.91,0
2024-07-26,MLB,Texas Rangers,Chicago White Sox,2,1,1.4,3.05,1
2024-07-26,MLB,Los Angeles Dodgers,San Francisco Giants,6,4,1.77,2.1,1
2024-07-26,MLB,Los Angeles Angels,Athletics,5,6,1.91,1.91,0
2024-07-26,MLB,Baltimore Orioles,San Diego Padres,4,6,1.49,2.7,0
2024-07-26,MLB,Philadelphia Phillies,Cleveland Guardians,1,3,1.5,2.65,0
2024-07-26,MLB,Detroit Tigers,Minnesota Twins,3,9,2.6,1.53,0
2024-07-26,MLB,Toronto Blue Jays,Texas Rangers,6,5,1.87,1.95,1
2024-07-26,MLB,Kansas City Royals,Chicago Cubs,6,0,1.65,2.3,1
2024-07-26,MLB,Chicago White Sox,Seattle Mariners,0,10,2.5,1.56,0
2024-07-26,MLB,Milwaukee Brewers,Miami Marlins,2,6,1.4,3.05,0
2024-07-26,MLB,Los Angeles Angels,Athletics,4,5,1.83,2.0,0
2024-07-26,MLB,San Francisco Giants,Colorado Rockies,11,4,1.56,2.5,1
2024-07-26,MLB,Houston Astros,Los Angeles Dodgers,5,0,1.71,2.2,1
2024-07-26,MLB,Boston Red Sox,New York Yankees,9,7,2.05,1.8,1
2024-07-26,MLB,Arizona Diamondbacks,Pittsburgh Pirates,4,3,1.59,2.45,1
2024-07-26,MLB,New York Mets,Atlanta Braves,8,4,1.74,2.15,1
2024-07-27,MLB,Detroit Tigers,Minnesota Twins,3,9,2.6,1.53,0
2024-07-27,MLB,Philadelphia Phillies,Cleveland Guardians,1,3,1.5,2.65,0
2024-07-27,MLB,Toronto Blue Jays,Texas Rangers,6,5,1.87,1.95,1
2024-07-27,MLB,Baltimore Orioles,San Diego Padres,4,6,1.49,2.7,0
2024-07-27,MLB,New York Mets,Atlanta Braves,8,4,1.74,2.15,1
2024-07-27,MLB,Boston Red Sox,New York Yankees,9,7,2.05,1.8,1
2024-07-27,MLB,Chicago White Sox,Seattle Mariners,0,10,2.5,1.56,0
2024-07-27,MLB,Milwaukee Brewers,Miami Marlins,2,6,1.4,3.05,0
2024-07-27,MLB,Houston Astros,Los Angeles Dodgers,5,0,1.71,2.2,1
2024-07-27,MLB,Kansas City Royals,Chicago Cubs,6,0,1.65,2.3,1
2024-07-27,MLB,Arizona Diamondbacks,Pittsburgh Pirates,4,3,1.59,2.45,1
2024-07-27,MLB,Los Angeles Angels,Athletics,4,5,1.83,2.0,0
2024-07-27,MLB,San Francisco Giants,Colorado Rockies,11,4,1.56,2.5,1
2024-07-27,MLB,Philadelphia Phillies,Cleveland Guardians,8,0,1.63,2.35,1
2024-07-27,MLB,Baltimore Orioles,San Diego Padres,4,9,2.0,1.83,0
2024-07-27,MLB,Houston Astros,Los Angeles Dodgers,7,6,1.63,2.35,1
2024-07-27,MLB,New York Mets,Atlanta Braves,0,4,1.8,2.05,0
2024-07-27,MLB,Toronto Blue Jays,Texas Rangers,7,3,1.71,2.2,1
2024-07-27,MLB,Tampa Bay Rays,Cincinnati Reds,4,0,1.83,2.0,1
2024-07-27,MLB,Milwaukee Brewers,Miami Marlins,3,7,1.59,2.45,0
2024-07-27,MLB,Kansas City Royals,Chicago Cubs,4,9,1.74,2.15,0
2024-07-27,MLB,Detroit Tigers,Minnesota Twins,7,2,2.0,1.83,1
2024-07-27,MLB,San Francisco Giants,Colorado Rockies,4,1,1.42,2.95,1
2024-07-27,MLB,Los Angeles Angels,Athletics,1,3,1.74,2.15,0
2024-07-27,MLB,St. Louis Cardinals,Washington Nationals,3,14,1.63,2.35,0
2024-07-27,MLB,Chicago White Sox,Seattle Mariners,3,6,2.3,1.65,0
2024-07-27,MLB,Arizona Diamondbacks,Pittsburgh Pirates,9,5,1.54,2.55,1
2024-07-27,MLB,San Francisco Giants,Colorado Rockies,5,0,1.44,2.85,1
2024-07-28,MLB,Tampa Bay Rays,Cincinnati Reds,4,0,1.83,2.0,1
2024-07-28,MLB,Baltimore Orioles,San Diego Padres,4,9,2.0,1.83,0
2024-07-28,MLB,Detroit Tigers,Minnesota Twins,7,2,2.0,1.83,1
2024-07-28,MLB,Toronto Blue Jays,Texas Rangers,7,3,1.71,2.2,1
2024-07-28,MLB,New York Mets,Atlanta Braves,0,4,1.8,2.05,0
2024-07-28,MLB,Philadelphia Phillies,Cleveland Guardians,8,0,1.63,2.35,1
2024-07-28,MLB,Milwaukee Brewers,Miami Marlins,3,7,1.59,2.45,0
2024-07-28,MLB,Houston Astros,Los Angeles Dodgers,7,6,1.63,2.35,1
2024-07-28,MLB,San Francisco Giants,Colorado Rockies,4,1,1.42,2.95,1
2024-07-28,MLB,San Francisco Giants,Colorado Rockies,5,0,1.44,2.85,1
2024-07-28,MLB,Kansas City Royals,Chicago Cubs,4,9,1.74,2.15,0
2024-07-28,MLB,Los Angeles Angels,Athletics,1,3,1.74,2.15,0
2024-07-28,MLB,St. Louis Cardinals,Washington Nationals,3,14,1.63,2.35,0
2024-07-28,MLB,Chicago White Sox,Seattle Mariners,3,6,2.3,1.65,0
2024-07-28,MLB,Arizona Diamondbacks,Pittsburgh Pirates,9,5,1.54,2.55,1
2024-07-28,MLB,Toronto Blue Jays,Texas Rangers,7,3,2.2,1.71,1
2024-07-28,MLB,Baltimore Orioles,San Diego Padres,8,6,1.74,2.15,1
2024-07-28,MLB,Tampa Bay Rays,Cincinnati Reds,2,1,2.05,1.8,1
2024-07-28,MLB,Detroit Tigers,Minnesota Twins,0,5,2.25,1.67,0
2024-07-28,MLB,Philadelphia Phillies,Cleveland Guardians,3,4,1.77,2.1,0
2024-07-28,MLB,New York Mets,Atlanta Braves,2,9,1.87,1.95,0
2024-07-28,MLB,Chicago White Sox,Seattle Mariners,3,6,2.05,1.8,0
2024-07-28,MLB,Houston Astros,Los Angeles Dodgers,2,6,1.74,2.15,0
2024-07-28,MLB,Boston Red Sox,New York Yankees,2,8,1.95,1.87,0
2024-07-28,MLB,San Francisco Giants,Colorado Rockies,5,4,1.56,2.5,1
2024-07-28,MLB,Milwaukee Brewers,Miami Marlins,6,2,1.48,2.75,1
2024-07-28,MLB,Kansas City Royals,Chicago Cubs,3,7,1.54,2.55,0
2024-07-28,MLB,Los Angeles Angels,Athletics,8,6,1.74,2.15,1
2024-07-28,MLB,St. Louis Cardinals,Washington Nationals,4,3,1.67,2.25,1
2024-07-29,MLB,New York Mets,Atlanta Braves,2,9,1.87,1.95,0
2024-07-29,MLB,Tampa Bay Rays,Cincinnati Reds,2,1,2.05,1.8,1
2024-07-29,MLB,Philadelphia Phillies,Cleveland Guardians,3,4,1.77,2.1,0
2024-07-29,MLB,Chicago White Sox,Seattle Mariners,3,6,2.05,1.8,0
2024-07-29,MLB,Baltimore Orioles,San Diego Padres,8,6,1.74,2.15,1
2024-07-29,MLB,Detroit Tigers,Minnesota Twins,0,5,2.25,1.67,0
2024-07-29,MLB,Kansas City Royals,Chicago Cubs,3,7,1.54,2.55,0
2024-07-29,MLB,Toronto Blue Jays,Texas Rangers,7,3,2.2,1.71,1
2024-07-29,MLB,Milwaukee Brewers,Miami Marlins,6,2,1.48,2.75,1
2024-07-29,MLB,Houston Astros,Los Angeles Dodgers,2,6,1.74,2.15,0
2024-07-29,MLB,Los Angeles Angels,Athletics,8,6,1.74,2.15,1
2024-07-29,MLB,San Francisco Giants,Colorado Rockies,5,4,1.56,2.5,1
2024-07-29,MLB,Boston Red Sox,New York Yankees,2,8,1.95,1.87,0
2024-07-29,MLB,St. Louis Cardinals,Washington Nationals,4,3,1.67,2.25,1
2024-07-29,MLB,Baltimore Orioles,Toronto Blue Jays,11,5,1.61,2.4,1
2024-07-29,MLB,Detroit Tigers,Cleveland Guardians,4,8,2.3,1.65,0
2024-07-29,MLB,Cincinnati Reds,Chicago Cubs,7,1,1.95,1.87,1
2024-07-29,MLB,New York Mets,Minnesota Twins,15,2,1.87,1.95,1
2024-07-29,MLB,Philadelphia Phillies,New York Yankees,4,14,1.71,2.2,0
2024-07-29,MLB,Baltimore Orioles,Toronto Blue Jays,4,8,1.67,2.25,0
2024-07-29,MLB,Houston Astros,Pittsburgh Pirates,3,5,2.1,1.77,0
2024-07-29,MLB,Boston Red Sox,Seattle Mariners,14,7,1.83,2.0,1
2024-07-29,MLB,Chicago White Sox,Kansas City Royals,5,8,2.45,1.59,0
2024-07-29,MLB,St. Louis Cardinals,Texas Rangers,3,6,1.95,1.87,0
