ticket_ref,ticket_date,ticket_type,ticket_status,ticket_total_odds,ticket_stake,ticket_stake_type,ticket_gain,ticket_legs_count,selection_market,selection_label,selection_match,selection_match_id,selection_sport,selection_odds,selection_status
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Score exact","2 - 0","","57023691","","1.18","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","V. Azarenka","","57023631","","1.29","Perdu"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Score exact","0 - 2","","57023623","","1.16","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","J. Thompson","","57030621","","1.33","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","J. Draper","","57022647","","1.07","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","T. Kokkinakis","","57022645","","1.58","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","Y. Nishioka","","57030619","","1.17","Gagné"
"5UPR2Z47","2025-01-12 12:31","Combiné","Perdu","12.16","","","0.00","10","Vainqueur","T. Paul","","57022627","","1.18","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","B. Pera","","57023711","","1.46","Perdu"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","L.A. Fernandez","","57023687","","1.16","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","M. Andreeva","","57023703","","1.29","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","Q. Zheng","","57032271","","1.09","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","A. Sabalenka","","57023715","","1.02","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","L. Samsonova","","57023675","","1.23","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","M. Linette","","57023705","","1.42","Perdu"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","D. Shnaider","","57023701","","1.20","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","A. Krueger","","57023699","","1.40","Perdu"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","C. Gauff","","57023691","","1.05","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","P. Kudermetova","","57032277","","1.74","Perdu"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","E. Svitolina","","57023653","","1.26","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","V. Azarenka","","57023631","","1.29","Perdu"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","I. Swiatek","","57023623","","1.04","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","J. Pegula","","57023671","","1.19","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","D. Collins","","57032255","","1.33","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","B. Haddad Maia","","57032253","","1.22","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","A. Anisimova","","57023627","","1.24","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","D. Kasatkina","","57023635","","1.17","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","E. Rybakina","","57023669","","1.04","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","Y. Putintseva","","57023641","","1.38","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","M. Keys","","57023661","","1.14","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","J. Paolini","","57032249","","1.19","Gagné"
"5UOVMLZF","2025-01-11 21:51","Combiné","Perdu","142.87","","","0.00","24","Vainqueur","K. Boulter","","57023655","","1.19","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","A. Fils","","57022623","Tennis","1.13","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","K. Nishikori","","57030615","Tennis","1.21","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","C. Ruud","","57022637","Tennis","1.16","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","Y. Bu","","57030611","Tennis","1.35","Perdu"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","J. Lehecka","","57022655","Tennis","1.10","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","A. Sabalenka","","57023715","Tennis","1.02","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","U. Humbert","","57030613","Tennis","1.08","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","A. Zverev","","57022615","Tennis","1.01","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Nombre de sets","Plus de 3,5","","57022693","Tennis","1.39","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","F. Marozsan remporte au moins un set","Oui","","57022667","Tennis","1.04","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","J. Duckworth remporte au moins un set","Oui","","57022629","Tennis","1.09","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","J. Sinner","","57022709","Tennis","1.01","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","I. Swiatek","","57023623","Tennis","1.04","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","J. Thompson","","57030621","Tennis","1.34","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","A. Vukic","","57022643","Tennis","1.30","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","J. Draper","","57022647","Tennis","1.07","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","T. Kokkinakis","","57022645","Tennis","1.58","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","Y. Nishioka","","57030619","Tennis","1.18","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","S. Korda","","57030623","Tennis","1.32","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","J. Faria remporte au moins un set","Oui","","57030627","Tennis","1.21","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","F. Auger-Aliassime remporte au moins un set","Oui","","57022633","Tennis","1.05","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Nombre de sets","Plus de 3,5","","57022635","Tennis","1.39",""
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","C. Alcaraz","","57022639","Tennis","1.01","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","G. Dimitrov","","57022649","Tennis","1.03",""
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","M. Berrettini remporte au moins un set","Oui","","57022697","Tennis","1.04","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","K. Khachanov","","57022689","Tennis","1.11","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","H. Rune","","57022695","Tennis","1.33","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","T. Fritz","","57022681","Tennis","1.03","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","B. Coric remporte au moins un set","Oui","","57030637","Tennis","1.08","Perdu"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Nombre de sets","Plus de 3,5","","57022701","Tennis","1.40","Perdu"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","D. Medvedev","","57022661","Tennis","1.01","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","L. Musetti remporte au moins un set","Oui","","57022671","Tennis","1.07","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","B. Shelton","","57022675","Tennis","1.47","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","D. Shapovalov","","57022673","Tennis","1.41","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","Vainqueur","A. De Minaur","","57022683","Tennis","1.07","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","P. Carreno-Busta remporte au moins un set","Oui","","57030635","Tennis","1.06","Gagné"
"5UOVFWLR","2025-01-11 21:45","Combiné","Perdu","239.81","","","0.00","37","A. Rublev remporte au moins un set","Oui","","57030633","Tennis","1.08","Perdu"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","H. Gaston","","57022653","MMA","1.39","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","A. Fils","","57022623","MMA","1.13","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","K. Nishikori","","57030615","MMA","1.21","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","C. Ruud","","57022637","MMA","1.16","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","J. Lehecka","","57022655","MMA","1.10","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","T. Machac","","57022657","MMA","1.07","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","U. Humbert","","57030613","MMA","1.08","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","R. Opelka","","57030625","MMA","1.30","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","F. Tiafoe","","57022665","MMA","1.27","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","J. Sinner","","57022709","MMA","1.01","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","J. Thompson","","57030621","MMA","1.34","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","J. Draper","","57022647","MMA","1.05","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","A. Cazaux","","57022621","MMA","1.47","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","Y. Nishioka","","57030619","MMA","1.17","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","C. Alcaraz","","57022639","MMA","1.01","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","N. Djokovic","","57022659","MMA","1.03","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","T. Paul","","57022627","MMA","1.18","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","M. Kecmanovic","","57022699","MMA","1.21","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","T. Fritz","","57022681","MMA","1.03","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","Z. Bergs","","57022685","MMA","1.44","Perdu"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","D. Medvedev","","57022661","MMA","1.01","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","L. Sonego","","57022669","MMA","1.41","Gagné"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","R. Hijikata","","57030631","MMA","1.39","Perdu"
"5UOBR3MJ","2025-01-11 12:34","Combiné","Perdu","52.77","","","0.00","24","Vainqueur","A. De Minaur","","57022683","MMA","1.07","Gagné"
"5UKNNY70","2025-01-08 22:57","Combiné","Perdu","3.31","","","0.00","3","Vainqueur","Washington Capitals","VainqueurWashington Capitals1,50Washington Capitals2 - 1Vancouver Canucks(reg 1-1)","51247021","Hockey","1.50","Gagné"
"5UKNNY70","2025-01-08 22:57","Combiné","Perdu","3.31","","","0.00","3","Vainqueur","M. Inglis","","56989821","Hockey","1.52","Perdu"
"5UKNNY70","2025-01-08 22:57","Combiné","Perdu","3.31","","","0.00","3","Vainqueur","K. Birrell","","56996017","Hockey","1.45","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","R. Masarova","","56988781","","1.68","Perdu"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","M. Gigante","","56989811","","1.84","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","T. Zidansek","","56989817","","1.47","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","H. Dart","","56989963","","1.56","Perdu"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","E.G. Ruse","","56989965","","1.29","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","C. Eubanks","","56989967","","1.62","Perdu"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","M. Inglis","","56989821","","1.54","Perdu"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","M. McDonald","","56990715","","1.20","Perdu"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","K. Birrell","","56996017","","1.45","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","T. Monteiro","","57001909","","1.78","Gagné"
"5UKN7XKY","2025-01-08 22:44","Combiné","Perdu","84.79","","","0.00","11","Vainqueur","B. Gojo","","57001971","","1.20","Perdu"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","R. Madrid","VainqueurR. Madrid1,44Baskonia82 - 89Real Madrid","52010929","","1.44","Gagné"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Double chanceNottingham Forest ou match nul","Double chance","Double chanceNottingham Forest ou match nulNombre de butsPlus de 1,5Wolverhampton0 - 3Nottingham Forest","50850365","","1.52","Gagné"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","L. Sonego","","56883473","","1.94","Gagné"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","F. Cobolli","","56906435","","1.48",""
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","A. Mannarino","","56930791","","1.50","Perdu"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","A. Parks","","56909361","","1.11","Perdu"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","S. Sorribes Tormo","","56909329","","1.14","Gagné"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","J. Duckworth","","56944757","","1.66","Perdu"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","G. Monfils","","56883475","","1.27","Gagné"
"5UHNKE08","2025-01-06 20:31","Combiné","Perdu","42.75","","","0.00","10","Vainqueur","J. Struff","","56906277","","1.70","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","C. Garin","","56909153","","1.21","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","L. Stefanini","","56909271","","1.25","Perdu"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","A.A. Todoni","","56909273","","1.31","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","H. Dart","","56909345","","1.23","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","L. Djere","","56909155","","1.18","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","H. Watson","","56909269","","1.28","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","C.H. Tseng","","56909131","","1.24","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","H. Mayot","","56909147","","1.41","Perdu"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","M. Marterer","","56909149","","1.37","Perdu"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","R. Masarova","","56909311","","1.29","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","E.G. Ruse","","56909249","","1.12","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","D. Evans","","56909113","","1.68","Perdu"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","M. Krueger","","56909143","","1.17","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","D. Snigur","","56909307","","1.42","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","M. Gigante","","56909205","","1.41","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","C. Eubanks","","56909203","","1.50","Gagné"
"5UGDLUKH","2025-01-05 23:04","Combiné","Perdu","87.99","","","0.00","17","Vainqueur","A. Kovacevic","","56909179","","1.17","Gagné"
"5UEWJFHR","2025-01-04 22:18","Combiné","Perdu","3.88","","","0.00","2","Résultat","Syracuse Crunch","RésultatSyracuse Crunch2,00Syracuse Crunch2 - 3Lehigh Valley Phantoms(reg 2-2)","51573459","","2.00","Perdu"
"5UEWJFHR","2025-01-04 22:18","Combiné","Perdu","3.88","","","0.00","2","Résultat","Dallas Stars","RésultatDallas Stars1,94Dallas Stars3 - 2Utah Mammoth(reg 2-2)","51246977","","1.94","Perdu"
"5UEE90E1","2025-01-04 13:46","Combiné","Perdu","4.00","","","0.00","2","Résultat","Lahti","RésultatLahti2,30HIFK Helsinki6 - 3Pelicans Lahti","50674127","","2.30","Perdu"
"5UEE90E1","2025-01-04 13:46","Combiné","Perdu","4.00","","","0.00","2","Résultat","Lukko","RésultatLukko1,74HPK Hämeenlinna3 - 5Lukko Rauma","50674129","","1.74","Gagné"
"5UE3GVKU","2025-01-04 8:45","Combiné","Perdu","4.22","30.00","Freebet","0.00","3","Vainqueur","A. Sabalenka","","56616635","","1.35","Gagné"
"5UE3GVKU","2025-01-04 8:45","Combiné","Perdu","4.22","30.00","Freebet","0.00","3","Vainqueur","K. Nishikori","","56709645","","1.84",""
"5UE3GVKU","2025-01-04 8:45","Combiné","Perdu","4.22","30.00","Freebet","0.00","3","Vainqueur","G. Mpetshi Perricard","","56709621","","1.70","Perdu"
"5UDICQ38","2025-01-03 22:54","Combiné","Gagné","8.40","","","126.08","3","Vainqueur","A. Parks","","56728167","","2.05","Gagné"
"5UDICQ38","2025-01-03 22:54","Combiné","Gagné","8.40","","","126.08","3","Résultat","Syracuse Crunch","RésultatSyracuse Crunch2,00Syracuse Crunch3 - 2Belleville Senators","51573441","Hockey","2.00","Gagné"
